Date, Open, High, Low, Close
12/21/10, 11478.36, 11549.12, 11478.29, 11533.16
12/20/10, 11491.30, 11517.07, 11442.68, 11478.13
12/16/10, 11458.00, 11514.84, 11421.30, 11499.25
12/15/10, 11475.64, 11519.04, 11445.67, 11457.47
12/14/10, 11429.24, 11514.08, 11428.94, 11476.54
12/13/10, 11406.16, 11480.03, 11405.33, 11428.56
12/09/10, 11370.36, 11413.35, 11331.50, 11370.06
12/08/10, 11354.30, 11389.09, 11327.49, 11372.48
12/07/10, 11363.85, 11450.89, 11354.09, 11359.16
12/06/10, 11381.33, 11392.08, 11350.27, 11362.19
12/02/10, 11255.93, 11373.80, 11255.85, 11362.41
12/01/10, 11007.23, 11276.10, 11007.23, 11255.78
11/30/10, 11049.72, 11062.63, 10942.98, 11006.02
11/29/10, 11083.75, 11083.82, 10929.28, 11052.49
11/24/10, 11037.35, 11195.99, 11037.35, 11187.28
11/23/10, 11177.60, 11180.17, 10992.17, 11036.37
11/22/10, 11201.66, 11206.05, 11054.53, 11178.58
11/19/10, 11180.77, 11206.17, 11119.24, 11203.55
11/18/10, 11010.49, 11199.69, 11010.34, 11181.23
11/17/10, 11017.83, 11042.16, 10990.81, 11007.88
11/16/10, 11194.70, 11194.70, 10978.93, 11023.50
11/15/10, 11194.02, 11280.90, 11189.10, 11201.97
11/12/10, 11281.28, 11283.70, 11143.84, 11192.58
11/11/10, 11326.69, 11326.77, 11231.22, 11283.10
11/10/10, 11342.81, 11366.16, 11255.02, 11357.04
11/09/10, 11403.59, 11421.14, 11303.19, 11346.75
11/08/10, 11439.54, 11439.61, 11362.53, 11406.84
11/05/10, 11435.22, 11451.53, 11393.52, 11444.08
11/04/10, 11216.65, 11440.37, 11216.65, 11434.84
11/03/10, 11184.88, 11226.64, 11097.37, 11215.13
11/02/10, 11125.22, 11219.52, 11125.22, 11188.72
11/01/10, 11120.30, 11244.27, 11062.33, 11124.62
10/29/10, 11120.45, 11131.01, 11075.80, 11118.49
10/28/10, 11127.34, 11179.34, 11052.60, 11113.95
10/27/10, 11168.40, 11168.40, 11020.82, 11126.28
10/26/10, 11163.14, 11184.82, 11087.00, 11169.46
10/25/10, 11133.40, 11247.60, 11132.34, 11164.05
10/22/10, 11146.41, 11159.05, 11109.25, 11132.56
10/21/10, 11105.24, 11213.54, 11066.19, 11146.57
10/20/10, 10974.52, 11152.88, 10970.89, 11107.97
10/19/10, 11139.60, 11139.60, 10917.62, 10978.62
10/18/10, 11062.63, 11159.05, 11054.76, 11143.69
10/15/10, 11096.01, 11141.19, 11010.68, 11062.78
10/14/10, 11096.99, 11112.20, 11023.54, 11094.57
10/13/10, 11022.82, 11155.23, 11022.07, 11096.08
10/12/10, 11010.79, 11053.21, 10913.84, 11020.40
10/11/10, 11006.93, 11030.50, 10977.90, 11010.34
10/08/10, 10948.50, 11032.17, 10929.28, 11006.48
10/07/10, 10968.41, 10998.53, 10892.76, 10948.58
10/06/10, 10936.79, 10974.16, 10918.57, 10967.65
10/05/10, 10752.78, 10965.61, 10752.63, 10944.72
10/04/10, 10828.85, 10853.71, 10711.12, 10751.27
10/01/10, 10789.72, 10866.54, 10780.64, 10829.68
09/30/10, 10836.04, 10948.88, 10745.44, 10788.05
09/29/10, 10857.98, 10869.26, 10798.88, 10835.28
09/28/10, 10809.17, 10886.21, 10728.64, 10858.14
09/27/10, 10860.03, 10873.20, 10809.62, 10812.04
09/24/10, 10664.39, 10865.78, 10664.31, 10860.26
09/23/10, 10738.48, 10761.94, 10640.92, 10662.42
09/22/10, 10761.11, 10805.38, 10708.40, 10739.31
09/21/10, 10753.39, 10833.39, 10717.74, 10761.03
09/20/10, 10608.08, 10774.13, 10608.08, 10753.62
09/17/10, 10595.51, 10650.16, 10567.36, 10607.85
09/16/10, 10571.75, 10603.69, 10522.48, 10594.83
09/15/10, 10526.42, 10587.80, 10480.78, 10572.73
09/14/10, 10544.73, 10588.32, 10499.70, 10526.49
09/13/10, 10458.60, 10567.59, 10458.60, 10544.13
09/10/10, 10415.01, 10471.28, 10403.17, 10462.77
09/09/10, 10388.14, 10476.62, 10386.63, 10415.24
09/08/10, 10338.49, 10426.70, 10335.69, 10387.01
09/07/10, 10446.80, 10446.80, 10332.40, 10340.69
09/03/10, 10321.92, 10451.15, 10321.84, 10447.93
09/02/10, 10270.08, 10320.37, 10253.96, 10320.10
09/01/10, 10016.01, 10279.08, 10016.01, 10269.47
08/31/10, 10006.42, 10073.38, 9941.84, 10014.72
08/30/10, 10145.58, 10150.57, 10007.68, 10009.73
08/27/10, 9982.18, 10159.88, 9936.62, 10150.65
08/26/10, 10059.90, 10104.71, 9968.10, 9985.81
08/25/10, 10040.15, 10097.40, 9937.98, 10060.06
08/24/10, 10173.05, 10173.05, 9991.18, 10040.45
08/23/10, 10215.51, 10304.70, 10170.29, 10174.41
08/20/10, 10270.98, 10270.98, 10147.24, 10213.62
08/19/10, 10411.15, 10411.15, 10216.19, 10271.21
08/18/10, 10398.59, 10472.30, 10330.02, 10415.54
08/17/10, 10297.63, 10480.44, 10297.47, 10405.85
08/16/10, 10303.07, 10333.12, 10209.53, 10302.01
08/13/10, 10320.33, 10354.92, 10285.44, 10303.15
08/12/10, 10361.58, 10361.65, 10268.71, 10319.95
08/11/10, 10631.82, 10631.90, 10367.33, 10378.83
08/10/10, 10696.63, 10700.71, 10551.62, 10644.25
08/09/10, 10654.62, 10719.94, 10649.40, 10698.75
08/06/10, 10668.55, 10668.70, 10515.37, 10653.56
08/05/10, 10679.67, 10679.75, 10612.85, 10674.98
08/04/10, 10630.20, 10702.99, 10627.53, 10680.43
08/03/10, 10673.92, 10676.95, 10600.96, 10636.38
08/02/10, 10468.82, 10692.20, 10468.59, 10674.38
07/30/10, 10465.19, 10507.19, 10347.50, 10465.94
07/29/10, 10498.94, 10584.99, 10387.39, 10467.16
07/28/10, 10537.01, 10548.52, 10463.22, 10497.88
07/27/10, 10525.28, 10578.33, 10494.86, 10537.69
07/26/10, 10424.17, 10526.79, 10414.40, 10525.43
07/23/10, 10321.16, 10441.95, 10287.48, 10424.62
07/22/10, 10121.81, 10363.24, 10121.81, 10322.30
07/21/10, 10226.02, 10265.54, 10065.50, 10120.53
07/20/10, 10151.48, 10236.40, 10007.76, 10229.96
07/19/10, 10098.12, 10187.28, 10073.68, 10154.43
07/16/10, 10356.20, 10356.20, 10079.58, 10097.90
07/15/10, 10367.10, 10379.74, 10240.48, 10359.31
07/14/10, 10370.96, 10400.10, 10303.00, 10366.72
07/13/10, 10217.55, 10407.82, 10217.55, 10363.02
07/12/10, 10199.24, 10220.28, 10146.49, 10216.27
07/09/10, 10137.93, 10201.77, 10118.41, 10198.03
07/08/10, 10019.26, 10139.86, 10019.26, 10138.99
07/07/10, 9736.85, 10026.60, 9736.70, 10018.28
07/06/10, 9689.21, 9858.13, 9659.01, 9743.62
07/02/10, 9732.23, 9770.87, 9614.32, 9686.48
07/01/10, 9773.27, 9795.48, 9621.89, 9732.53
06/30/10, 9868.34, 9908.92, 9753.84, 9774.02
06/29/10, 10135.72, 10135.80, 9811.92, 9870.30
06/28/10, 10143.05, 10201.93, 10101.41, 10138.52
06/25/10, 10153.48, 10202.91, 10081.08, 10143.81
06/24/10, 10297.08, 10298.06, 10128.85, 10152.80
06/23/10, 10293.30, 10368.04, 10227.24, 10298.44
06/22/10, 10441.95, 10493.57, 10283.40, 10293.52
06/21/10, 10452.46, 10594.16, 10395.55, 10442.41
06/18/10, 10435.00, 10483.44, 10424.49, 10450.64
06/17/10, 10409.98, 10441.20, 10319.22, 10434.17
06/16/10, 10404.24, 10429.03, 10332.60, 10409.46
06/15/10, 10192.40, 10408.32, 10192.40, 10404.77
06/14/10, 10211.83, 10328.67, 10186.21, 10190.89
06/11/10, 10166.78, 10215.98, 10082.71, 10211.07
06/10/10, 9901.67, 10185.83, 9901.67, 10172.53
06/09/10, 9941.57, 10065.14, 9867.73, 9899.25
06/08/10, 9812.94, 9953.66, 9757.55, 9939.98
06/07/10, 9931.75, 9982.38, 9810.30, 9816.49
06/04/10, 10249.61, 10249.69, 9889.88, 9931.97
06/03/10, 10250.67, 10315.21, 10175.02, 10255.28
06/02/10, 10025.61, 10254.22, 10025.61, 10249.54
06/01/10, 10133.94, 10218.33, 10013.90, 10024.02
05/28/10, 10258.00, 10258.00, 10095.90, 10136.63
05/27/10, 9971.73, 10264.20, 9971.73, 10258.99
05/26/10, 10045.11, 10179.03, 9952.68, 9974.45
05/25/10, 10061.43, 10061.66, 9774.48, 10043.75
05/24/10, 10193.46, 10196.41, 10052.67, 10066.57
05/21/10, 10063.93, 10198.53, 9918.82, 10193.39
05/20/10, 10440.21, 10440.21, 10065.36, 10068.01
05/19/10, 10505.70, 10522.52, 10324.66, 10444.37
05/18/10, 10625.45, 10718.86, 10482.20, 10510.95
05/17/10, 10616.98, 10660.97, 10436.06, 10625.83
05/14/10, 10780.68, 10780.75, 10537.25, 10620.16
05/13/10, 10896.61, 10920.27, 10771.69, 10782.95
05/12/10, 10742.15, 10909.08, 10742.15, 10896.91
05/11/10, 10780.00, 10874.54, 10685.38, 10748.26
05/10/10, 10386.18, 10835.17, 10386.03, 10785.14
05/07/10, 10519.42, 10579.12, 10241.23, 10380.43
05/06/10, 10862.22, 10879.76, 9869.62, 10520.32
05/05/10, 10918.40, 10946.79, 10814.84, 10868.12
05/04/10, 11149.48, 11149.48, 10869.25, 10926.77
05/03/10, 11009.60, 11177.67, 11009.60, 11151.83
04/30/10, 11168.23, 11197.93, 10999.69, 11008.61
04/29/10, 11045.64, 11197.32, 11041.64, 11167.32
04/28/10, 10988.87, 11078.52, 10965.38, 11045.27
04/27/10, 11203.67, 11218.86, 10973.17, 10991.99
04/26/10, 11205.11, 11258.01, 11187.65, 11205.03
04/23/10, 11132.18, 11205.64, 11105.65, 11204.28
04/22/10, 11119.78, 11149.86, 11016.40, 11134.29
04/21/10, 11116.91, 11153.72, 11071.34, 11124.92
04/20/10, 11093.11, 11146.08, 11081.47, 11117.06
04/19/10, 11018.36, 11095.30, 10977.85, 11092.05
04/16/10, 11143.66, 11153.79, 10973.92, 11018.66
04/15/10, 11122.96, 11154.55, 11096.20, 11144.57
04/14/10, 11020.70, 11125.22, 11020.63, 11123.11
04/13/10, 11006.72, 11038.92, 10947.77, 11019.42
04/12/10, 10996.75, 11029.77, 10992.21, 11005.97
04/09/10, 10926.92, 11000.98, 10926.92, 10997.35
04/08/10, 10896.99, 10949.36, 10844.09, 10927.07
04/07/10, 10961.95, 10962.66, 10845.45, 10897.52
04/06/10, 10972.49, 10987.38, 10927.52, 10969.99
04/05/10, 10927.45, 10988.06, 10923.97, 10973.55
04/01/10, 10857.31, 10956.39, 10857.31, 10927.07
03/31/10, 10907.34, 10907.42, 10832.83, 10856.63
03/30/10, 10895.02, 10940.22, 10866.83, 10907.42
03/29/10, 10849.23, 10916.64, 10849.23, 10895.86
03/26/10, 10841.29, 10909.38, 10816.43, 10850.36
03/25/10, 10837.51, 10955.48, 10834.19, 10841.21
03/24/10, 10887.62, 10887.84, 10825.42, 10836.15
03/23/10, 10787.18, 10893.89, 10784.76, 10888.83
03/22/10, 10741.00, 10809.85, 10695.13, 10785.89
03/19/10, 10780.00, 10819.90, 10694.22, 10741.98
03/18/10, 10733.44, 10784.00, 10728.15, 10779.17
03/17/10, 10686.36, 10767.98, 10686.36, 10733.67
03/16/10, 10642.53, 10693.99, 10621.90, 10685.98
03/15/10, 10623.41, 10644.19, 10570.51, 10642.15
03/12/10, 10611.77, 10644.95, 10594.84, 10624.69
03/11/10, 10560.98, 10611.84, 10507.17, 10611.84
03/10/10, 10560.13, 10601.79, 10526.52, 10567.33
03/09/10, 10552.24, 10612.60, 10533.93, 10564.38
03/08/10, 10563.78, 10587.74, 10542.39, 10552.52
03/05/10, 10445.13, 10571.94, 10445.05, 10566.20
03/04/10, 10396.53, 10452.38, 10390.86, 10444.14
03/03/10, 10406.28, 10469.54, 10376.58, 10396.76
03/02/10, 10404.16, 10456.92, 10389.43, 10405.98
03/01/10, 10326.10, 10413.99, 10326.10, 10403.79
02/26/10, 10321.41, 10353.45, 10272.29, 10325.26
02/25/10, 10366.60, 10366.68, 10185.83, 10321.03
02/24/10, 10284.00, 10393.51, 10283.93, 10374.16
02/23/10, 10383.16, 10411.12, 10267.83, 10282.41
02/22/10, 10402.43, 10433.64, 10368.95, 10383.38
02/19/10, 10387.77, 10438.55, 10339.17, 10402.35
02/18/10, 10309.39, 10406.58, 10294.51, 10392.90
02/17/10, 10261.48, 10320.13, 10261.48, 10309.24
02/16/10, 10100.81, 10279.54, 10100.81, 10268.81
02/12/10, 10137.23, 10137.39, 9983.82, 10099.14
02/11/10, 10037.85, 10161.57, 9976.71, 10144.19
02/10/10, 10055.46, 10085.54, 9962.96, 10038.38
02/09/10, 9910.28, 10139.43, 9910.06, 10058.64
02/08/10, 10005.43, 10028.56, 9904.09, 9908.39
02/05/10, 10003.69, 10031.96, 9835.09, 10012.23
02/04/10, 10273.12, 10273.12, 9998.03, 10002.18
02/03/10, 10291.73, 10307.20, 10231.93, 10270.55
02/02/10, 10186.13, 10314.84, 10173.59, 10296.85
02/01/10, 10068.99, 10190.89, 10068.91, 10185.53
01/29/10, 10122.04, 10239.34, 10043.75, 10067.33
01/28/10, 10236.92, 10258.83, 10055.08, 10120.46
01/27/10, 10194.29, 10255.06, 10104.36, 10236.16
01/26/10, 10195.35, 10285.13, 10155.60, 10194.29
01/25/10, 10175.10, 10256.87, 10171.77, 10196.86
01/22/10, 10389.58, 10389.58, 10157.64, 10172.98
01/21/10, 10603.91, 10614.94, 10374.69, 10389.88
01/20/10, 10719.69, 10719.92, 10517.30, 10603.15
01/19/10, 10608.37, 10729.89, 10591.97, 10725.43
01/15/10, 10706.99, 10709.94, 10561.06, 10609.65
01/14/10, 10680.16, 10723.77, 10666.86, 10710.55
01/13/10, 10628.09, 10709.26, 10614.49, 10680.77
01/12/10, 10662.86, 10663.08, 10568.84, 10627.26
01/11/10, 10620.31, 10676.23, 10591.59, 10663.99
01/08/10, 10606.40, 10619.40, 10554.33, 10618.19
01/07/10, 10571.11, 10612.37, 10505.21, 10606.86
01/06/10, 10564.72, 10594.99, 10546.55, 10573.68
01/05/10, 10584.56, 10584.56, 10522.52, 10572.02
01/04/10, 10430.69, 10604.97, 10430.69, 10583.96
12/31/09, 10548.51, 10555.01, 10423.13, 10428.05
12/30/09, 10544.36, 10550.70, 10505.66, 10548.51
12/29/09, 10547.83, 10580.33, 10544.28, 10545.41
12/28/09, 10517.91, 10551.61, 10506.34, 10547.08
12/24/09, 10467.12, 10522.06, 10461.68, 10520.10
12/23/09, 10464.32, 10492.06, 10437.80, 10466.44
12/22/09, 10414.67, 10479.82, 10414.59, 10464.93
12/21/09, 10330.10, 10458.05, 10329.80, 10414.14
12/18/09, 10309.39, 10372.35, 10263.90, 10328.89
12/17/09, 10439.99, 10440.06, 10307.96, 10308.26
12/16/09, 10449.81, 10509.97, 10427.59, 10441.12
12/15/09, 10499.31, 10499.31, 10426.69, 10452.00
12/14/09, 10471.28, 10514.66, 10471.28, 10501.05
12/11/09, 10403.41, 10484.05, 10400.08, 10471.50
12/10/09, 10336.00, 10444.60, 10335.77, 10405.83
12/09/09, 10282.85, 10342.27, 10235.63, 10337.05
12/08/09, 10385.42, 10385.65, 10249.84, 10285.97
12/07/09, 10386.86, 10443.16, 10360.18, 10390.11
12/04/09, 10368.57, 10516.70, 10311.81, 10388.90
12/03/09, 10455.63, 10507.63, 10350.05, 10366.15
12/02/09, 10470.44, 10513.52, 10421.47, 10452.68
12/01/09, 10343.82, 10501.28, 10343.44, 10471.58
11/30/09, 10309.77, 10364.34, 10263.29, 10344.84
11/27/09, 10452.23, 10452.23, 10231.25, 10309.92
11/25/09, 10432.96, 10481.48, 10420.94, 10464.40
11/24/09, 10451.25, 10453.97, 10359.58, 10433.71
11/23/09, 10320.13, 10495.61, 10320.05, 10450.95
11/20/09, 10327.91, 10342.72, 10271.68, 10318.16
11/19/09, 10425.33, 10425.33, 10256.11, 10332.44
11/18/09, 10426.27, 10432.66, 10360.10, 10426.31
11/17/09, 10404.77, 10438.17, 10361.99, 10437.42
11/16/09, 10267.53, 10434.24, 10267.45, 10406.96
11/13/09, 10197.85, 10305.69, 10192.03, 10270.47
11/12/09, 10289.82, 10321.64, 10171.24, 10197.47
11/11/09, 10247.42, 10341.97, 10246.14, 10291.26
